0.0 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.05 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.1 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.15000000000000002 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.2 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.25 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.3 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.35 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.39999999999999997 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.44999999999999996 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.49999999999999994 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.5499999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.6 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.65 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.7000000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.7500000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.8000000000000002 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.8500000000000002 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.9000000000000002 0.0 -0.3 -0.5 1.2 0.16 1.8
 0.9500000000000003 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.0000000000000002 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.0500000000000003 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.1000000000000003 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.1500000000000004 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.2000000000000004 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.2500000000000004 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.3000000000000005 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.3500000000000005 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.4000000000000006 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.4500000000000006 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.5000000000000007 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.5500000000000007 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.6000000000000008 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.6500000000000008 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.7000000000000008 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.7500000000000009 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.800000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.850000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.900000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 1.950000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.000000000000001 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.0500000000000007 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.1000000000000005 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.1500000000000004 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.2 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.25 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.3 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.3499999999999996 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.3999999999999995 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.4499999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.499999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.549999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.5999999999999988 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.6499999999999986 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.6999999999999984 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.7499999999999982 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.799999999999998 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.849999999999998 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.8999999999999977 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.9499999999999975 0.0 -0.3 -0.5 1.2 0.16 1.8
 2.9999999999999973 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.049999999999997 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.099999999999997 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.149999999999997 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.1999999999999966 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.2499999999999964 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.2999999999999963 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.349999999999996 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.399999999999996 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.4499999999999957 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.4999999999999956 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.5499999999999954 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.599999999999995 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.649999999999995 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.699999999999995 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.7499999999999947 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.7999999999999945 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.8499999999999943 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.899999999999994 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.949999999999994 0.0 -0.3 -0.5 1.2 0.16 1.8
 3.999999999999994 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.049999999999994 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.099999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.149999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.199999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.249999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.299999999999993 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.3499999999999925 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.399999999999992 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.449999999999992 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.499999999999992 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.549999999999992 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.599999999999992 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.6499999999999915 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.699999999999991 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.749999999999991 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.799999999999991 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.849999999999991 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.899999999999991 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.94999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 4.99999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.04999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.09999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.14999999999999 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.1999999999999895 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.249999999999989 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.299999999999989 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.349999999999989 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.399999999999989 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.449999999999989 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.4999999999999885 0.0 -0.3 -0.5 1.2 0.16 1.8
 5.549999999999988 0.0 -0.3 -0.5 1.2 0.16 1.8
